exposure_id,agent_id,campaign_id,post_id,cascade_depth,exposure_step,responded,action_type,created_at
559,Agent_114,campaign_campaign,reshare_5f3c48372c91,1,950,0,,2025-11-08 09:34:17
560,Agent_115,campaign_campaign,reshare_9e0cca98654e,11,950,0,,2025-11-08 09:34:17
561,Agent_115,campaign_campaign,reshare_2caf1cc46233,11,951,0,,2025-11-08 09:34:20
562,Agent_115,campaign_campaign,reshare_4959025fb437,11,952,0,,2025-11-08 09:34:24
563,Agent_115,campaign_campaign,reshare_7c7f25ba2aa6,11,955,0,,2025-11-08 09:34:33
564,Agent_115,campaign_campaign,reshare_a5b785d5afd7,11,956,0,,2025-11-08 09:34:36
565,Agent_115,campaign_campaign,reshare_43a249567e8f,11,957,0,,2025-11-08 09:34:39
566,Agent_115,campaign_campaign,reshare_b1f5c9fd7a6c,11,958,0,,2025-11-08 09:34:43
567,Agent_115,campaign_campaign,reshare_c1056ae060e8,11,959,0,,2025-11-08 09:34:47
568,Agent_115,campaign_campaign,reshare_ec5b0960f483,11,960,0,,2025-11-08 09:34:50
569,Agent_115,campaign_campaign,reshare_84c51f0529df,11,961,0,,2025-11-08 09:34:54
570,Agent_115,campaign_campaign,reshare_d86ed91d35ee,11,963,0,,2025-11-08 09:35:00
571,Agent_115,campaign_campaign,reshare_f9a6f0b229e9,11,965,0,,2025-11-08 09:35:08
572,Agent_115,campaign_campaign,reshare_5164206b4f84,11,966,0,,2025-11-08 09:35:11
573,Agent_115,campaign_campaign,reshare_012d8574e87d,11,968,0,,2025-11-08 09:35:17
574,Agent_115,campaign_campaign,reshare_6099f3fe79e0,11,969,0,,2025-11-08 09:35:20
575,Agent_115,campaign_campaign,reshare_90aff5bf9e09,11,970,0,,2025-11-08 09:35:24
576,Agent_115,campaign_campaign,reshare_c1d7089ed783,11,971,0,,2025-11-08 09:35:27
577,Agent_115,campaign_campaign,reshare_fa5b1fb7ce61,11,972,0,,2025-11-08 09:35:31
578,Agent_115,campaign_campaign,reshare_ad26b2416248,11,973,0,,2025-11-08 09:35:34
579,Agent_115,campaign_campaign,reshare_f8e00fad74ae,11,975,0,,2025-11-08 09:35:40
580,Agent_115,campaign_campaign,reshare_8beea250d48b,11,977,0,,2025-11-08 09:35:47
581,Agent_115,campaign_campaign,reshare_54f16651d0a7,11,979,0,,2025-11-08 09:35:55
582,Agent_115,campaign_campaign,reshare_8ec1e087af47,11,980,0,,2025-11-08 09:35:58
583,Agent_115,campaign_campaign,reshare_f0040ace5f9e,11,982,0,,2025-11-08 09:36:39
584,Agent_115,campaign_campaign,reshare_88509ea8527e,11,983,0,,2025-11-08 09:36:42
585,Agent_115,campaign_campaign,reshare_e35ea1a0f54b,11,984,0,,2025-11-08 09:36:46
586,Agent_115,campaign_campaign,reshare_3e9908c412b4,11,985,0,,2025-11-08 09:36:49
587,Agent_115,campaign_campaign,reshare_6169690aba9d,11,987,0,,2025-11-08 09:36:57
588,Agent_063,campaign_campaign,reshare_cf7dc749bb3e,1,1009,0,,2025-11-08 09:38:08
589,Agent_090,campaign_campaign,reshare_651945328ae0,12,1010,0,,2025-11-08 09:38:12
590,Agent_090,campaign_campaign,reshare_ad87e2ab2a90,12,1010,0,,2025-11-08 09:38:12
591,Agent_090,campaign_campaign,reshare_efdf463bdde4,12,1010,0,,2025-11-08 09:38:12
592,Agent_090,campaign_campaign,reshare_f8201198c94f,12,1010,0,,2025-11-08 09:38:12
593,Agent_090,campaign_campaign,reshare_7b169480c4c9,12,1010,0,,2025-11-08 09:38:12
594,Agent_090,campaign_campaign,reshare_48c14c0f7a99,12,1010,0,,2025-11-08 09:38:12
595,Agent_032,campaign_campaign,reshare_d7bea71d8f27,1,1065,0,,2025-11-08 09:43:07
596,Agent_032,campaign_campaign,reshare_4d54e6191f4b,1,1066,0,,2025-11-08 09:44:13
597,Agent_051,campaign_campaign,reshare_651945328ae0,12,1066,0,,2025-11-08 09:44:13
598,Agent_051,campaign_campaign,reshare_ad87e2ab2a90,12,1066,0,,2025-11-08 09:44:13
599,Agent_051,campaign_campaign,reshare_efdf463bdde4,12,1066,0,,2025-11-08 09:44:13
600,Agent_051,campaign_campaign,reshare_f8201198c94f,12,1066,0,,2025-11-08 09:44:13
601,Agent_051,campaign_campaign,reshare_7b169480c4c9,12,1066,0,,2025-11-08 09:44:13
602,Agent_114,campaign_campaign,reshare_1930d39bb174,13,1067,0,,2025-11-08 09:44:18
603,Agent_032,campaign_campaign,reshare_4180d579c020,1,1068,0,,2025-11-08 09:44:22
604,Agent_032,campaign_campaign,reshare_e9c51515d1fa,1,1069,0,,2025-11-08 09:44:26
605,Agent_032,campaign_campaign,reshare_f92cb3a69c0a,1,1070,0,,2025-11-08 09:44:30
606,Agent_032,campaign_campaign,reshare_d2221e4f524b,1,1071,0,,2025-11-08 09:44:34
607,Agent_032,campaign_campaign,reshare_fb03aaea59a4,1,1072,0,,2025-11-08 09:44:38
608,Agent_032,campaign_campaign,reshare_d99bfb00b1e4,1,1073,0,,2025-11-08 09:44:42
609,Agent_114,campaign_campaign,reshare_3560ef722328,13,1074,0,,2025-11-08 09:44:46
610,Agent_032,campaign_campaign,reshare_4c93513c3ae9,1,1075,0,,2025-11-08 09:44:51
611,Agent_063,campaign_campaign,reshare_6069b27f34a0,14,1075,0,,2025-11-08 09:44:51
612,Agent_031,campaign_campaign,reshare_02d6c73e21df,1,1076,0,,2025-11-08 09:44:56
613,Agent_051,campaign_campaign,reshare_d8c9a8b6cc7b,15,1076,0,,2025-11-08 09:44:56
614,Agent_127,campaign_campaign,reshare_d8c9a8b6cc7b,15,1076,0,,2025-11-08 09:44:57
615,Agent_032,campaign_campaign,reshare_f51d5920e630,1,1077,0,,2025-11-08 09:45:00
616,Agent_085,campaign_campaign,reshare_7d65f52e62bd,16,1077,0,,2025-11-08 09:45:01
617,Agent_085,campaign_campaign,reshare_3560ef722328,13,1077,0,,2025-11-08 09:45:01
618,Agent_085,campaign_campaign,reshare_1930d39bb174,13,1077,0,,2025-11-08 09:45:01
619,Agent_114,campaign_campaign,reshare_7d65f52e62bd,16,1077,0,,2025-11-08 09:45:01
620,Agent_032,campaign_campaign,reshare_0b9c66c46677,1,1079,0,,2025-11-08 09:45:08
621,Agent_032,campaign_campaign,reshare_28159c0c1a55,1,1080,0,,2025-11-08 09:45:12
622,Agent_031,campaign_campaign,reshare_443f6b1d6ed9,1,1081,0,,2025-11-08 09:45:15
623,Agent_032,campaign_campaign,reshare_842789bb177b,1,1081,0,,2025-11-08 09:45:15
624,Agent_032,campaign_campaign,reshare_10a4353efb00,1,1082,0,,2025-11-08 09:45:19
625,Agent_156,campaign_campaign,reshare_443f6b1d6ed9,1,1082,0,,2025-11-08 09:45:19
626,Agent_156,campaign_campaign,reshare_02d6c73e21df,1,1082,0,,2025-11-08 09:45:19
627,Agent_032,campaign_campaign,reshare_c252250aa9b0,1,1083,0,,2025-11-08 09:45:23
628,Agent_032,campaign_campaign,reshare_40f3e9d98557,1,1084,0,,2025-11-08 09:45:26
629,Agent_032,campaign_campaign,reshare_f05d3e3ce1c1,1,1085,0,,2025-11-08 09:45:30
630,Agent_145,campaign_campaign,reshare_7d65f52e62bd,16,1085,0,,2025-11-08 09:45:30
631,Agent_145,campaign_campaign,reshare_3560ef722328,13,1085,0,,2025-11-08 09:45:30
632,Agent_145,campaign_campaign,reshare_1930d39bb174,13,1085,0,,2025-11-08 09:45:30
633,Agent_032,campaign_campaign,reshare_cda41a5b2c9d,1,1086,0,,2025-11-08 09:46:29
634,Agent_032,campaign_campaign,reshare_afecda62e929,1,1087,0,,2025-11-08 09:46:33
635,Agent_032,campaign_campaign,reshare_e18a9ea633fb,1,1088,0,,2025-11-08 09:46:37
636,Agent_032,campaign_campaign,reshare_c3807c7a5797,1,1089,0,,2025-11-08 09:46:41
637,Agent_032,campaign_campaign,reshare_f85d4037d397,1,1090,0,,2025-11-08 09:46:45
638,Agent_032,campaign_campaign,reshare_d74ab5d0a506,1,1091,0,,2025-11-08 09:46:49
639,Agent_032,campaign_campaign,reshare_258112778b24,1,1092,0,,2025-11-08 09:46:53
640,Agent_032,campaign_campaign,reshare_f613e936534f,1,1093,0,,2025-11-08 09:46:58
641,Agent_032,campaign_campaign,reshare_1864b1b22680,1,1094,0,,2025-11-08 09:47:02
642,Agent_032,campaign_campaign,reshare_a2125a6a11e4,1,1095,0,,2025-11-08 09:47:06
643,Agent_032,campaign_campaign,reshare_a8a3fe320d05,1,1096,0,,2025-11-08 09:47:11
644,Agent_032,campaign_campaign,reshare_a1c9e1afc3b6,1,1097,0,,2025-11-08 09:47:14
645,Agent_032,campaign_campaign,reshare_ba5b9630bb20,1,1100,0,,2025-11-08 09:47:27
646,Agent_032,campaign_campaign,reshare_e0639d3b5494,1,1101,0,,2025-11-08 09:47:31
647,Agent_032,campaign_campaign,reshare_668bd15db8a4,1,1102,0,,2025-11-08 09:47:35
648,Agent_032,campaign_campaign,reshare_03ce993d87cf,1,1103,0,,2025-11-08 09:47:39
649,Agent_063,campaign_campaign,reshare_1c7363f0f1e5,1,1104,0,,2025-11-08 09:47:43
650,Agent_127,campaign_campaign,reshare_4945c701d344,15,1104,0,,2025-11-08 09:47:43
651,Agent_032,campaign_campaign,reshare_340e05ce9385,1,1105,0,,2025-11-08 09:47:47
652,Agent_032,campaign_campaign,reshare_8169a3e20fdf,1,1106,0,,2025-11-08 09:47:51
653,Agent_032,campaign_campaign,reshare_f15a34780390,1,1107,0,,2025-11-08 09:48:58
654,Agent_063,campaign_campaign,reshare_6808762b44e0,14,1108,0,,2025-11-08 09:49:01
655,Agent_032,campaign_campaign,reshare_8de656bb74aa,1,1109,0,,2025-11-08 09:49:06
656,Agent_032,campaign_campaign,reshare_facf11638cc6,1,1111,0,,2025-11-08 09:49:14
657,Agent_032,campaign_campaign,reshare_f6ed6ce277e8,1,1112,0,,2025-11-08 09:49:19
658,Agent_063,campaign_campaign,reshare_7d9c484dcda6,17,1112,0,,2025-11-08 09:49:19
659,Agent_032,campaign_campaign,reshare_955d172bda65,1,1113,0,,2025-11-08 09:49:22
660,Agent_032,campaign_campaign,reshare_fc47de8e55eb,1,1114,0,,2025-11-08 09:49:26
661,Agent_032,campaign_campaign,reshare_b56dd9a18744,1,1115,0,,2025-11-08 09:49:31
662,Agent_032,campaign_campaign,reshare_379763b7603c,1,1117,0,,2025-11-08 09:49:38
663,Agent_032,campaign_campaign,reshare_f15aadd99cd1,1,1118,0,,2025-11-08 09:49:42
664,Agent_032,campaign_campaign,reshare_a069f915f3e1,1,1121,0,,2025-11-08 09:49:55
665,Agent_032,campaign_campaign,reshare_4330574d1282,1,1122,0,,2025-11-08 09:49:59
666,Agent_032,campaign_campaign,reshare_eef2ead20e4f,1,1126,0,,2025-11-08 09:50:49
667,Agent_032,campaign_campaign,reshare_e33a5331f332,1,1127,0,,2025-11-08 09:50:53
668,Agent_032,campaign_campaign,reshare_48c3f9d8c9d0,1,1128,0,,2025-11-08 09:50:56
669,Agent_032,campaign_campaign,reshare_0ccda8a86b78,1,1129,0,,2025-11-08 09:50:59
670,Agent_175,campaign_campaign,reshare_dc9838b2a6dd,1,1130,0,,2025-11-08 09:51:02
671,Agent_032,campaign_campaign,reshare_d2d22caed845,1,1131,0,,2025-11-08 09:51:05
672,Agent_032,campaign_campaign,reshare_ca59c7e2b134,1,1132,0,,2025-11-08 09:51:08
673,Agent_032,campaign_campaign,reshare_b569dba2043f,1,1133,0,,2025-11-08 09:51:15
674,Agent_032,campaign_campaign,reshare_4be29599dea9,1,1134,0,,2025-11-08 09:51:18
675,Agent_032,campaign_campaign,reshare_b999127a5e31,1,1136,0,,2025-11-08 09:51:24
676,Agent_032,campaign_campaign,reshare_8e8480c9c1e5,1,1138,0,,2025-11-08 09:51:31
677,Agent_032,campaign_campaign,reshare_a6f464e06994,1,1139,0,,2025-11-08 09:51:34
678,Agent_063,campaign_campaign,reshare_3602f2dd84d2,14,1139,0,,2025-11-08 09:51:34
679,Agent_070,campaign_campaign,reshare_3602f2dd84d2,14,1139,0,,2025-11-08 09:51:34
680,Agent_032,campaign_campaign,reshare_6bb576ea13bb,1,1140,0,,2025-11-08 09:51:37
681,Agent_032,campaign_campaign,reshare_920458ab7cb1,1,1141,0,,2025-11-08 09:51:41
682,Agent_063,campaign_campaign,reshare_4a4a92fd8d3b,14,1141,0,,2025-11-08 09:51:41
683,Agent_070,campaign_campaign,reshare_4a4a92fd8d3b,14,1141,0,,2025-11-08 09:51:41
684,Agent_063,campaign_campaign,reshare_e44c842e5bf0,14,1142,0,,2025-11-08 09:51:45
685,Agent_070,campaign_campaign,reshare_e44c842e5bf0,14,1142,0,,2025-11-08 09:51:45
686,Agent_063,campaign_campaign,reshare_5a0cd616f525,14,1143,0,,2025-11-08 09:51:48
687,Agent_070,campaign_campaign,reshare_5a0cd616f525,14,1143,0,,2025-11-08 09:51:48
688,Agent_032,campaign_campaign,reshare_290b7ad2b44f,1,1145,0,,2025-11-08 09:51:59
689,Agent_032,campaign_campaign,reshare_75cc3b71a625,1,1146,0,,2025-11-08 09:52:02
690,Agent_032,campaign_campaign,reshare_52d477293602,1,1148,0,,2025-11-08 09:52:09
691,Agent_127,campaign_campaign,reshare_5ba34001ea5f,2,1148,0,,2025-11-08 09:52:09
692,Agent_032,campaign_campaign,reshare_d09efbcbf338,1,1150,0,,2025-11-08 09:52:16
693,Agent_032,campaign_campaign,reshare_fdb0adc0ded1,1,1151,0,,2025-11-08 09:52:19
694,Agent_031,campaign_campaign,reshare_035ddaca443a,1,1154,0,,2025-11-08 09:52:30
695,Agent_032,campaign_campaign,reshare_f191d3f645c8,1,1154,0,,2025-11-08 09:52:30
696,Agent_156,campaign_campaign,reshare_035ddaca443a,1,1154,0,,2025-11-08 09:52:30
697,Agent_032,campaign_campaign,reshare_320fc04e4726,1,1155,0,,2025-11-08 09:52:33
698,Agent_032,campaign_campaign,reshare_11f9e555adc1,1,1157,0,,2025-11-08 09:52:40
699,Agent_032,campaign_campaign,reshare_31029782fb74,1,1159,0,,2025-11-08 09:52:47
700,Agent_032,campaign_campaign,reshare_2a176b49572e,1,1160,0,,2025-11-08 09:52:50
701,Agent_032,campaign_campaign,reshare_11bc2d9603ae,1,1161,0,,2025-11-08 09:52:54
702,Agent_063,campaign_campaign,reshare_60bc51d93553,17,1161,0,,2025-11-08 09:52:54
703,Agent_070,campaign_campaign,reshare_60bc51d93553,17,1161,0,,2025-11-08 09:52:54
704,Agent_032,campaign_campaign,reshare_358c947c9c3d,1,1162,0,,2025-11-08 09:52:57
705,Agent_127,campaign_campaign,reshare_53288243793a,18,1163,0,,2025-11-08 09:53:00
706,Agent_032,campaign_campaign,reshare_5e01db5a653d,1,1164,0,,2025-11-08 09:53:03
707,Agent_127,campaign_campaign,reshare_5d9cc7660fa3,18,1167,0,,2025-11-08 09:53:14
708,Agent_032,campaign_campaign,reshare_64cd1a04b949,1,1170,0,,2025-11-08 09:53:24
709,Agent_008,campaign_campaign,reshare_26da54766160,1,1172,0,,2025-11-08 09:53:30
710,Agent_032,campaign_campaign,reshare_26da54766160,1,1172,0,,2025-11-08 09:53:30
711,Agent_032,campaign_campaign,reshare_55106af1ad7c,1,1172,0,,2025-11-08 09:53:30
712,Agent_053,campaign_campaign,reshare_26da54766160,1,1172,0,,2025-11-08 09:53:30
713,Agent_063,campaign_campaign,reshare_bfaf845738a8,14,1174,0,,2025-11-08 09:53:37
714,Agent_070,campaign_campaign,reshare_bfaf845738a8,14,1174,0,,2025-11-08 09:53:37
715,Agent_032,campaign_campaign,reshare_e833eb988d12,1,1176,0,,2025-11-08 09:53:43
716,Agent_032,campaign_campaign,reshare_5849e7617d42,1,1177,0,,2025-11-08 09:53:47
717,Agent_032,campaign_campaign,reshare_d6e6cc3f81cd,1,1179,0,,2025-11-08 09:53:52
718,Agent_032,campaign_campaign,reshare_c0fa08aa6667,1,1181,0,,2025-11-08 09:53:59
719,Agent_032,campaign_campaign,reshare_fa93a5d89b70,1,1182,0,,2025-11-08 09:54:03
720,Agent_032,campaign_campaign,reshare_a80a41b5ef79,1,1183,0,,2025-11-08 09:54:06
721,Agent_032,campaign_campaign,reshare_0b7ff2945b77,1,1184,0,,2025-11-08 09:54:09
722,Agent_032,campaign_campaign,reshare_90a0e1704447,1,1185,0,,2025-11-08 09:54:12
723,Agent_032,campaign_campaign,reshare_5ecee5e870cc,1,1186,0,,2025-11-08 09:54:15
724,Agent_032,campaign_campaign,reshare_93ebca3a584f,1,1187,0,,2025-11-08 09:54:18
725,Agent_032,campaign_campaign,reshare_f967be304872,1,1189,0,,2025-11-08 09:54:25
726,Agent_032,campaign_campaign,reshare_552df4fc25db,1,1193,0,,2025-11-08 09:54:40
727,Agent_032,campaign_campaign,reshare_41f2cbf52152,1,1195,0,,2025-11-08 09:54:47
728,Agent_032,campaign_campaign,reshare_55d5049b3333,1,1196,0,,2025-11-08 09:54:49
729,Agent_032,campaign_campaign,reshare_47a47abe3693,1,1197,0,,2025-11-08 09:54:53
730,Agent_032,campaign_campaign,reshare_be3b6bac601c,1,1198,0,,2025-11-08 09:55:00
731,Agent_032,campaign_campaign,reshare_edf685050bd5,1,1199,0,,2025-11-08 09:55:36
732,Agent_032,campaign_campaign,reshare_0e0244d2106d,1,1201,0,,2025-11-08 09:55:43
733,Agent_032,campaign_campaign,reshare_0e038e5394ab,1,1202,0,,2025-11-08 09:55:46
734,Agent_032,campaign_campaign,reshare_e3ec11058aaf,1,1203,0,,2025-11-08 09:55:50
735,Agent_032,campaign_campaign,reshare_b7720477a582,1,1204,0,,2025-11-08 09:55:53
736,Agent_032,campaign_campaign,reshare_0bf8cd89c7d2,1,1205,0,,2025-11-08 09:55:57
737,Agent_032,campaign_campaign,reshare_8f023f7013c6,1,1207,0,,2025-11-08 09:56:03
738,Agent_032,campaign_campaign,reshare_bbf69a4d63ae,1,1208,0,,2025-11-08 09:56:06
739,Agent_127,campaign_campaign,reshare_b97d710f8800,18,1208,0,,2025-11-08 09:56:06
740,Agent_032,campaign_campaign,reshare_4bc5f9a8253a,1,1209,0,,2025-11-08 09:56:09
741,Agent_032,campaign_campaign,reshare_c1f524740da4,1,1210,0,,2025-11-08 09:56:12
742,Agent_032,campaign_campaign,reshare_cc49c4cb6a22,1,1211,0,,2025-11-08 09:56:15
743,Agent_032,campaign_campaign,reshare_8a7610ab3358,1,1212,0,,2025-11-08 09:56:18
744,Agent_032,campaign_campaign,reshare_ecf7636e3393,1,1213,0,,2025-11-08 09:56:22
745,Agent_032,campaign_campaign,reshare_d8fae5b682b5,1,1216,0,,2025-11-08 09:56:33
746,Agent_032,campaign_campaign,reshare_2939bfa12321,1,1217,0,,2025-11-08 09:56:36
747,Agent_127,campaign_campaign,reshare_137f3d05c859,15,1218,0,,2025-11-08 09:56:39
748,Agent_032,campaign_campaign,reshare_275b9912de7e,1,1220,0,,2025-11-08 09:56:45
749,Agent_138,campaign_campaign,reshare_dc9838b2a6dd,1,1221,0,,2025-11-08 09:56:48
750,Agent_032,campaign_campaign,reshare_10070d119728,1,1223,0,,2025-11-08 09:56:55
751,Agent_032,campaign_campaign,reshare_8a7f0aae55e5,1,1224,0,,2025-11-08 09:56:58
752,Agent_082,campaign_campaign,reshare_22899f927bc0,2,1224,0,,2025-11-08 09:56:58
753,Agent_161,campaign_campaign,reshare_22899f927bc0,2,1224,0,,2025-11-08 09:56:58
754,Agent_179,campaign_campaign,reshare_e7420a63ef1f,1,1224,0,,2025-11-08 09:56:58
755,Agent_179,campaign_campaign,reshare_dc9838b2a6dd,1,1224,0,,2025-11-08 09:56:58
756,Agent_032,campaign_campaign,reshare_a7df88d5f369,1,1225,0,,2025-11-08 09:57:01
757,Agent_032,campaign_campaign,reshare_e8cb44d709d0,1,1227,0,,2025-11-08 09:57:07
758,Agent_032,campaign_campaign,reshare_edc8e480fae6,1,1229,0,,2025-11-08 09:57:15
759,Agent_032,campaign_campaign,reshare_da48599365f3,1,1230,0,,2025-11-08 09:57:18
760,Agent_082,campaign_campaign,reshare_2cb0387d4cee,2,1230,0,,2025-11-08 09:57:19
761,Agent_161,campaign_campaign,reshare_2cb0387d4cee,2,1230,0,,2025-11-08 09:57:19
762,Agent_032,campaign_campaign,reshare_8ab61a4e42fe,1,1231,0,,2025-11-08 09:57:28
763,Agent_082,campaign_campaign,reshare_6d686355f813,1,1232,0,,2025-11-08 09:57:31
764,Agent_161,campaign_campaign,reshare_6d686355f813,1,1232,0,,2025-11-08 09:57:31
765,Agent_032,campaign_campaign,reshare_63031f0e53db,1,1233,0,,2025-11-08 09:57:34
766,Agent_032,campaign_campaign,reshare_96ed7aaa636c,1,1234,0,,2025-11-08 09:57:37
767,Agent_032,campaign_campaign,reshare_4c4ed00cbd13,1,1238,0,,2025-11-08 09:57:51
768,Agent_032,campaign_campaign,reshare_7bef5267d8cc,1,1239,0,,2025-11-08 09:57:54
769,Agent_127,campaign_campaign,reshare_906c936c0ab2,15,1241,0,,2025-11-08 09:58:01
770,Agent_127,campaign_campaign,reshare_5f4b69f734ed,18,1246,0,,2025-11-08 09:58:17
771,Agent_127,campaign_campaign,reshare_6f2a066ed02b,18,1257,0,,2025-11-08 09:58:53
772,Agent_082,campaign_campaign,reshare_8e6710c438b3,1,1269,0,,2025-11-08 09:59:33
773,Agent_161,campaign_campaign,reshare_8e6710c438b3,1,1269,0,,2025-11-08 09:59:33
774,Agent_082,campaign_campaign,reshare_d2768bbf1930,1,1270,0,,2025-11-08 09:59:37
775,Agent_161,campaign_campaign,reshare_d2768bbf1930,1,1270,0,,2025-11-08 09:59:37
776,Agent_127,campaign_campaign,reshare_9ee50d3d6606,15,1274,0,,2025-11-08 10:00:46
777,Agent_127,campaign_campaign,reshare_5bc596939a95,1,1276,0,,2025-11-08 10:00:53
778,Agent_179,campaign_campaign,reshare_7c0810dd6624,3,1284,0,,2025-11-08 10:01:19
779,Agent_179,campaign_campaign,reshare_df6c8b76dffb,3,1296,0,,2025-11-08 10:02:53
780,Agent_179,campaign_campaign,reshare_5ff800f37ddd,3,1310,0,,2025-11-08 10:03:42
781,Agent_082,campaign_campaign,reshare_05908729b1af,1,1323,0,,2025-11-08 10:05:09
782,Agent_161,campaign_campaign,reshare_05908729b1af,1,1323,0,,2025-11-08 10:05:09
783,Agent_033,campaign_campaign,reshare_5bc596939a95,1,1327,0,,2025-11-08 10:05:23
784,Agent_033,campaign_campaign,reshare_9ee50d3d6606,15,1327,0,,2025-11-08 10:05:23
785,Agent_033,campaign_campaign,reshare_6f2a066ed02b,18,1327,0,,2025-11-08 10:05:23
786,Agent_033,campaign_campaign,reshare_5f4b69f734ed,18,1327,0,,2025-11-08 10:05:23
787,Agent_033,campaign_campaign,reshare_906c936c0ab2,15,1327,0,,2025-11-08 10:05:23
788,Agent_140,campaign_campaign,reshare_464dea1a065a,1,1433,0,,2025-11-08 10:13:49
789,Agent_140,campaign_campaign,reshare_87323c4230e2,1,1445,0,,2025-11-08 10:14:33
790,Agent_140,campaign_campaign,reshare_df2d41acbf7d,1,1446,0,,2025-11-08 10:14:37
791,Agent_044,campaign_campaign,reshare_df2d41acbf7d,1,1452,0,,2025-11-08 10:14:58
792,Agent_044,campaign_campaign,reshare_87323c4230e2,1,1452,0,,2025-11-08 10:14:58
793,Agent_044,campaign_campaign,reshare_464dea1a065a,1,1452,0,,2025-11-08 10:14:58
794,Agent_044,campaign_campaign,reshare_79cac3f8fc44,1,1456,0,,2025-11-08 10:15:11
795,Agent_140,campaign_campaign,reshare_79cac3f8fc44,1,1456,0,,2025-11-08 10:15:11
796,Agent_048,campaign_campaign,reshare_8221d8bc9579,1,1461,0,,2025-11-08 10:15:28
797,Agent_044,campaign_campaign,reshare_ba7dea09f8af,1,1462,0,,2025-11-08 10:15:32
798,Agent_140,campaign_campaign,reshare_ba7dea09f8af,1,1462,0,,2025-11-08 10:15:32
799,Agent_044,campaign_campaign,reshare_6a3dfa965033,1,1463,0,,2025-11-08 10:15:36
800,Agent_140,campaign_campaign,reshare_6a3dfa965033,1,1463,0,,2025-11-08 10:15:37
801,Agent_044,campaign_campaign,reshare_357f0a46bd98,1,1465,0,,2025-11-08 10:15:43
802,Agent_140,campaign_campaign,reshare_357f0a46bd98,1,1465,0,,2025-11-08 10:15:44
803,Agent_036,campaign_campaign,reshare_5a89a779cece,1,1471,0,,2025-11-08 10:16:07
804,Agent_036,campaign_campaign,reshare_d1daccf8ac99,1,1477,0,,2025-11-08 10:17:09
805,Agent_036,campaign_campaign,reshare_8a639cf3984e,1,1482,0,,2025-11-08 10:17:25
806,Agent_036,campaign_campaign,reshare_a1d4e30e0ff2,1,1487,0,,2025-11-08 10:17:45
807,Agent_011,campaign_campaign,reshare_be58312e9b9b,2,1497,0,,2025-11-08 10:18:19
808,Agent_021,campaign_campaign,reshare_be58312e9b9b,2,1497,0,,2025-11-08 10:18:19
809,Agent_005,campaign_campaign,reshare_bfe479363097,1,1498,0,,2025-11-08 10:18:22
810,Agent_005,campaign_campaign,reshare_786bef930a24,1,1502,0,,2025-11-08 10:18:36
811,Agent_015,campaign_campaign,reshare_786bef930a24,1,1502,0,,2025-11-08 10:18:36
812,Agent_005,campaign_campaign,reshare_a18e6a2c154e,1,1503,0,,2025-11-08 10:19:29
813,Agent_015,campaign_campaign,reshare_a18e6a2c154e,1,1503,0,,2025-11-08 10:19:29
814,Agent_015,campaign_campaign,reshare_fae3de0fa459,1,1505,0,,2025-11-08 10:19:36
815,Agent_073,campaign_campaign,reshare_be58312e9b9b,2,1509,0,,2025-11-08 10:19:54
816,Agent_073,campaign_campaign,reshare_357f0a46bd98,1,1509,0,,2025-11-08 10:19:54
817,Agent_073,campaign_campaign,reshare_6a3dfa965033,1,1509,0,,2025-11-08 10:19:54
818,Agent_073,campaign_campaign,reshare_ba7dea09f8af,1,1509,0,,2025-11-08 10:19:54
819,Agent_073,campaign_campaign,reshare_79cac3f8fc44,1,1509,0,,2025-11-08 10:19:54
820,Agent_073,campaign_campaign,reshare_df2d41acbf7d,1,1509,0,,2025-11-08 10:19:54
821,Agent_073,campaign_campaign,reshare_87323c4230e2,1,1509,0,,2025-11-08 10:19:54
822,Agent_171,campaign_campaign,reshare_7ebfda3a2553,3,1511,0,,2025-11-08 10:20:00
823,Agent_171,campaign_campaign,reshare_19661fdc86ab,3,1511,0,,2025-11-08 10:20:00
824,Agent_063,campaign_campaign,reshare_a7df152a4d92,3,1520,0,,2025-11-08 10:20:31
825,Agent_171,campaign_campaign,reshare_42d8a2c767ab,3,1521,0,,2025-11-08 10:20:34
826,Agent_033,campaign_campaign,reshare_102fa8d50109,4,1524,0,,2025-11-08 10:20:44
827,Agent_037,campaign_campaign,reshare_fc9cf4c338ac,1,1524,0,,2025-11-08 10:20:44
828,Agent_037,campaign_campaign,reshare_5b76ef4d9587,1,1524,0,,2025-11-08 10:20:44
829,Agent_185,campaign_campaign,reshare_102fa8d50109,4,1524,0,,2025-11-08 10:20:44
830,Agent_036,campaign_campaign,reshare_bfe479363097,1,1525,0,,2025-11-08 10:20:47
831,Agent_037,campaign_campaign,reshare_c4fe0747e83c,1,1525,0,,2025-11-08 10:20:47
832,Agent_037,campaign_campaign,reshare_0379d3d9a93e,1,1526,0,,2025-11-08 10:20:50
833,Agent_037,campaign_campaign,reshare_602a66539ee9,1,1527,0,,2025-11-08 10:20:54
834,Agent_037,campaign_campaign,reshare_0d7204a494f3,1,1529,0,,2025-11-08 10:21:24
835,Agent_048,campaign_campaign,reshare_c3c18c1a9339,1,1529,0,,2025-11-08 10:21:24
836,Agent_033,campaign_campaign,reshare_9b905362e193,2,1533,0,,2025-11-08 10:21:38
837,Agent_063,campaign_campaign,reshare_9b905362e193,2,1533,0,,2025-11-08 10:21:38
